policy_holder_id,national_id,first_name,last_name,date_of_birth,gender,email,phone_number,address_line1,address_line2,city,state,country,marital_status,occupation,monthly_income,annual_income,credit_rating,credit_score,years_with_company,has_driving_license,has_defensive_license,is_medical_license_valid,is_active
ZW-PH-8149857735,73-144734O11,Rudo,Moyo,1965-01-21,F,rudo.moyo485@yahoo.com,+263778785818,317 Banks Crescent Apt. 004,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,1031.69,12380.28,GOOD,650,1,True,False,True,True
ZW-PH-6580123226,72-891561Y23,Khulekani,Mushonga,1954-06-23,M,khulekani.mushonga432@outlook.com,+263737406498,13826 Watson Summit Suite 926,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,SINGLE,EMPLOYED,797.47,9569.64,GOOD,650,2,True,False,True,True
ZW-PH-0398489519,56-094075C16,Siphiwe,Ngwenya,1982-02-08,F,siphiwe.ngwenya30@yahoo.com,+263716832261,9640 Robinson Mills,,Chipinge,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1873.88,22486.56,GOOD,650,0,True,False,True,True
ZW-PH-2768206576,66-105712R09,Sarah,Takaendesa,1971-09-27,F,sarah.takaendesa405@mail.com,+263732775751,1585 Raymond Field,,Ruwa,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,912.22,10946.64,GOOD,650,3,True,False,True,True
ZW-PH-2351823097,61-921400A43,Nyasha,Ndlovu,1999-12-03,F,nyasha.ndlovu58@yahoo.com,+263787436007,1390 Kristin Gardens,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,SINGLE,EMPLOYED,1241.36,14896.32,GOOD,650,0,True,False,True,True
ZW-PH-5301069960,83-142306D24,Munyaradzi,Dube,1979-03-18,M,munyaradzi.dube705@mail.com,+263711217007,318 Brenda Via,,Ruwa,HARARE,Zimbabwe,MARRIED,UNEMPLOYED,23.64,283.68,FAIR,590,5,True,False,True,True
ZW-PH-1087276535,52-442611L34,Tinotenda,Gumbo,1945-08-01,M,tinotenda.gumbo752@mail.com,+263770122306,2904 Vanessa Plains,,Chimanimani,MANICALAND,Zimbabwe,DIVORCED,EMPLOYED,2052.71,24632.52,GOOD,650,2,True,False,True,True
ZW-PH-3782003990,86-634650H60,Tendai,Chipunza,2001-03-11,F,tendai.chipunza842@mail.com,+263776984637,10205 Brianna Brook Apt. 402,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,2120.94,25451.28,FAIR,610,3,True,False,True,True
ZW-PH-5734900201,60-755655L95,Panashe,Matanga,1971-06-21,M,panashe.matanga785@mail.com,+263788468325,117 Strickland Passage Apt. 783,Apt. 847,Chinhoyi,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,1483.73,17804.76,GOOD,650,5,True,False,True,False
ZW-PH-7938491778,66-352803G77,Tendai,Chimombe,1958-05-22,M,tendai.chimombe81@mail.com,+263731865953,76617 Jones Common,Suite 921,Rusape,MANICALAND,Zimbabwe,DIVORCED,SELF_EMPLOYED,2629.67,31556.04,GOOD,700,3,True,False,True,True
ZW-PH-6720739064,82-047134X03,Chiedza,Shumba,1987-07-31,F,chiedza.shumba575@yahoo.com,+263713467413,9985 Vang Pines,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,1804.87,21658.44,GOOD,650,18,True,False,False,True
ZW-PH-6056012760,97-099880W83,Tafadzwa,Khumalo,1968-09-23,M,tafadzwa.khumalo712@yahoo.com,+263730252524,8961 Melissa Run Apt. 673,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,2325.69,27908.28,GOOD,650,6,True,False,True,False
ZW-PH-0239999233,81-851549A09,Christine,Matanga,1949-06-09,F,christine.matanga832@outlook.com,+263783313362,7661 Simmons Shores Suite 527,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,RETIRED,290.6,3487.2,FAIR,590,3,True,False,True,True
ZW-PH-7867111096,94-751991S93,Tawanda,Biti,1980-11-26,M,tawanda.biti454@outlook.com,+263711810399,11615 Angela Radial,,Chimanimani,MANICALAND,Zimbabwe,DIVORCED,EMPLOYED,1447.14,17365.68,GOOD,680,8,True,True,True,True
ZW-PH-4073367558,60-107024X62,Tafadzwa,Ncube,2002-05-12,M,tafadzwa.ncube438@yahoo.com,+263770998434,165 Parrish Stravenue Apt. 494,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,EMPLOYED,2146.12,25753.44,FAIR,610,2,True,False,True,True
ZW-PH-1572426977,69-721296E46,Sarah,Dube,1992-08-09,F,sarah.dube26@mail.com,+263717179614,98327 Melanie Keys Suite 149,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,UNEMPLOYED,1.96,23.52,FAIR,590,1,True,False,True,True
ZW-PH-8254406256,92-811703X74,Thandi,Mpofu,1962-10-25,F,thandi.mpofu623@gmail.com,+263771126248,8998 Chelsea Shoals,,Macheke,MASHONALAND_EAST,Zimbabwe,MARRIED,UNEMPLOYED,30.6,367.2,FAIR,590,0,True,False,True,True
ZW-PH-1834220595,93-266559X59,David,Sibanda,1986-04-15,M,david.sibanda138@mail.com,+263717388780,24455 Howard Divide Suite 120,,Rusape,MANICALAND,Zimbabwe,SINGLE,EMPLOYED,1529.61,18355.32,GOOD,650,0,True,False,True,True
ZW-PH-3571335981,95-211477G79,Rutendo,Chimombe,1974-07-16,F,rutendo.chimombe316@gmail.com,+263730382662,836 Chavez Estate,,Rusape,MANICALAND,Zimbabwe,WIDOWED,EMPLOYED,498.34,5980.08,GOOD,650,3,True,False,True,True
ZW-PH-5877304424,53-827352V39,Michelle,Wood,2005-06-02,F,michelle.wood192@mail.com,+263780183351,910 Eric River Apt. 147,Suite 797,Makuti,MASHONALAND_WEST,Zimbabwe,SINGLE,STUDENT,46.62,559.44,FAIR,550,3,True,False,True,True
ZW-PH-0563538312,83-337095E20,Michelle,Phiri,2006-01-15,F,michelle.phiri911@mail.com,+263737509650,3815 Rodriguez Springs Suite 840,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,STUDENT,133.13,1597.56,FAIR,550,1,True,False,True,True
ZW-PH-8765974189,65-138500V03,Tanaka,Mapfumo,2001-04-22,M,tanaka.mapfumo341@outlook.com,+263714155866,9003 Dougherty Trafficway,,Triangle,MASVINGO,Zimbabwe,DIVORCED,EMPLOYED,435.46,5225.52,FAIR,610,16,True,False,True,True
ZW-PH-4026495361,54-434176E54,Tariro,Gumbo,1952-06-30,F,tariro.gumbo998@yahoo.com,+263713675446,4510 Burgess Extensions,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,RETIRED,212.01,2544.12,FAIR,590,2,True,False,True,True
ZW-PH-9493009412,81-602157Z01,Siphiwe,Chihuri,1987-07-23,F,siphiwe.chihuri941@outlook.com,+263774264282,8388 Jones Wall,,Kariba,MASHONALAND_WEST,Zimbabwe,SINGLE,EMPLOYED,908.48,10901.76,GOOD,650,4,True,False,True,True
ZW-PH-6447641554,77-564139N19,Richard,Gwaze,1945-11-11,M,richard.gwaze141@gmail.com,+263771007449,0715 Berry Station,,Kariba,MASHONALAND_WEST,Zimbabwe,SINGLE,RETIRED,102.45,1229.40,FAIR,590,6,True,False,True,True
ZW-PH-3745474972,55-179974C56,John,Muromo,1975-12-20,M,john.muromo926@gmail.com,+263774790673,1605 Laurie River Suite 516,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,1044.03,12528.36,GOOD,650,0,False,False,True,True
ZW-PH-5099588743,55-107262I01,Rutendo,Mkhize,2004-06-10,F,rutendo.mkhize819@yahoo.com,+263779763172,69681 Harrell Summit,,Chiredzi,MASVINGO,Zimbabwe,SINGLE,STUDENT,50.72,608.64,FAIR,550,5,True,False,True,True
ZW-PH-8254626756,74-632542Z46,Tapiwa,Nkomo,1966-12-24,M,tapiwa.nkomo274@outlook.com,+263710538662,52181 Rebecca Keys Suite 231,Apt. 432,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,DIVORCED,EMPLOYED,585.48,7025.76,GOOD,650,7,True,False,True,True
ZW-PH-4973107330,92-825190T16,Tendai,Ndlovu,1982-03-15,M,tendai.ndlovu788@outlook.com,+263778624969,127 Webster Trace,Suite 995,Ruwa,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,1854.85,22258.20,GOOD,650,5,True,False,True,True
ZW-PH-8775098459,52-052481U00,Patricia,Chiduku,1983-02-02,F,patricia.chiduku414@mail.com,+263732795594,71774 Vargas Knoll Apt. 477,,Masvingo,MASVINGO,Zimbabwe,MARRIED,EMPLOYED,1443.45,17321.40,GOOD,650,3,True,False,True,True
ZW-PH-9007018646,62-231648O71,Tsitsi,Chipunza,1984-08-03,F,tsitsi.chipunza990@mail.com,+263770923764,54119 Ford Plaza,Apt. 793,Makuti,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,2134.72,25616.64,GOOD,650,4,True,False,True,True
ZW-PH-8775311465,56-415814Z60,Tapiwa,Morris,1961-02-26,M,tapiwa.morris330@yahoo.com,+263774896395,207 Lisa Villages Suite 182,,Epworth,HARARE,Zimbabwe,MARRIED,EMPLOYED,2286.51,27438.12,GOOD,650,0,True,False,True,True
ZW-PH-9968954620,99-411242F60,Michael,Takaendesa,1984-02-13,M,michael.takaendesa121@yahoo.com,+263777608345,77889 Michael Haven,,Makuti,MASHONALAND_WEST,Zimbabwe,SINGLE,EMPLOYED,214.6,2575.2,GOOD,680,11,True,True,True,True
ZW-PH-5042613413,84-174187S54,Mary,Mapfumo,1949-04-20,F,mary.mapfumo483@gmail.com,+263782122418,5905 Mark Point Suite 449,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,RETIRED,230.9,2770.8,FAIR,590,3,True,False,True,True
ZW-PH-5090470547,86-980849S44,Tanaka,Sibanda,2000-03-04,M,tanaka.sibanda936@yahoo.com,+263717723585,1925 Ponce Square,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,593.76,7125.12,GOOD,650,7,True,False,True,True
ZW-PH-6639593034,97-594171L67,John,Moyo,1961-10-13,M,john.moyo807@yahoo.com,+263718083042,91486 Li Skyway Apt. 685,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,DIVORCED,EMPLOYED,880.32,10563.84,GOOD,680,1,True,True,True,True
ZW-PH-0829126485,72-854034Q51,Tawanda,Mutasa,1945-11-23,M,tawanda.mutasa90@mail.com,+263784366981,4235 Lee Dam,,Shurugwi,MIDLANDS,Zimbabwe,MARRIED,RETIRED,424.52,5094.24,FAIR,590,1,True,False,True,True
ZW-PH-1972986612,91-635684J58,Lungile,Mpofu,1960-06-13,M,lungile.mpofu980@mail.com,+263781249703,41888 Ebony Wells,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,SINGLE,EMPLOYED,250.68,3008.16,GOOD,650,2,True,False,True,True
ZW-PH-6791534840,75-979919R93,Takudzwa,Phiri,1994-07-18,M,takudzwa.phiri347@mail.com,+263784299515,622 Marie Trail,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,SELF_EMPLOYED,4893.41,58720.92,GOOD,700,3,True,False,True,True
ZW-PH-1787485139,88-506374M32,Munyaradzi,Nkomo,2007-03-17,M,munyaradzi.nkomo296@mail.com,+263783452874,706 Rhodes Freeway,,Macheke,MASHONALAND_EAST,Zimbabwe,SINGLE,STUDENT,133.64,1603.68,FAIR,580,1,True,True,True,True
ZW-PH-9075586461,52-835472Z02,Elizabeth,Mpofu,1949-12-24,F,elizabeth.mpofu505@outlook.com,+263731621960,473 Kyle Valleys Suite 359,,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,591.38,7096.56,FAIR,620,2,True,True,True,True
ZW-PH-7491258756,83-601675F58,Tariro,Sibanda,1987-09-09,F,tariro.sibanda382@outlook.com,+263782635311,4688 Burch Viaduct Apt. 924,Apt. 758,Chiredzi,MASVINGO,Zimbabwe,MARRIED,EMPLOYED,575.61,6907.32,GOOD,650,2,True,False,True,True
ZW-PH-6549030016,95-371166J11,Tatenda,Ndlovu,1956-03-04,M,tatenda.ndlovu813@gmail.com,+263714710441,814 Kathryn Groves,,Marondera,MASHONALAND_EAST,Zimbabwe,DIVORCED,RETIRED,304.33,3651.96,FAIR,590,4,True,False,True,True
ZW-PH-2191117750,83-212959D99,Christine,Chikwanha,1960-12-18,F,christine.chikwanha527@yahoo.com,+263733549133,261 Lisa Keys Apt. 606,,Bulawayo,BULAWAYO,Zimbabwe,DIVORCED,EMPLOYED,569.28,6831.36,GOOD,650,4,True,False,True,True
ZW-PH-2447757893,50-941460E36,Mary,Mavhima,1945-09-28,F,mary.mavhima126@mail.com,+263717813128,61530 Galvan Villages Suite 220,,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,RETIRED,789.17,9470.04,FAIR,590,8,True,False,True,True
ZW-PH-7981484016,51-936160C65,Sharon,Chikwanha,1979-03-11,F,sharon.chikwanha976@gmail.com,+263737264238,2779 Rebecca Brook Suite 328,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,EMPLOYED,730.89,8770.68,GOOD,680,8,True,True,True,True
ZW-PH-3626590330,75-253672B00,Anesu,Madziva,1962-10-22,M,anesu.madziva422@outlook.com,+263783708303,43410 Robert Underpass Suite 117,,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1752.56,21030.72,GOOD,650,3,True,False,True,True
ZW-PH-8030842763,94-635736L92,Rutendo,Mpofu,2006-05-07,F,rutendo.mpofu735@gmail.com,+263718520942,893 Kelly Alley,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,STUDENT,6.67,80.04,FAIR,550,0,True,False,True,True
ZW-PH-2486264112,67-956745U02,Rutendo,Tshuma,1968-08-17,F,rutendo.tshuma650@gmail.com,+263731163438,96218 Jones Pine Apt. 670,,Gokwe,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,1025.91,12310.92,GOOD,650,4,True,False,True,True
ZW-PH-8218353724,53-806894L68,Ropafadzo,Dube,1997-12-12,F,ropafadzo.dube509@outlook.com,+263739711795,4051 Allen Shoals Apt. 952,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,EMPLOYED,2048.14,24577.68,GOOD,650,17,True,False,True,True
ZW-PH-4099939728,80-780968V70,Christine,Mushonga,1971-04-09,F,christine.mushonga879@yahoo.com,+263772367965,8527 Welch Valleys,,Chimanimani,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,2382.04,28584.48,GOOD,650,17,True,False,True,True
ZW-PH-5987867347,60-653687O67,Michelle,Nkala,2005-12-09,F,michelle.nkala256@yahoo.com,+263776714630,70430 Nina Island,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,MARRIED,STUDENT,246.96,2963.52,FAIR,550,9,True,False,True,True
ZW-PH-2298273422,64-991714N61,Tsitsi,Moyo,1981-10-28,F,tsitsi.moyo122@mail.com,+263781505798,687 Johnson Rue Apt. 450,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,SELF_EMPLOYED,4732.07,56784.84,GOOD,700,14,True,False,True,True
ZW-PH-2633395525,58-893234T20,Christopher,Mpofu,1999-04-16,M,christopher.mpofu6@gmail.com,+263710943668,1566 Kline Lights Suite 277,Suite 841,Norton,HARARE,Zimbabwe,SINGLE,EMPLOYED,1620.66,19447.92,GOOD,650,3,True,False,True,True
ZW-PH-4954171322,89-895417P71,Siyabonga,Shumba,1998-12-18,M,siyabonga.shumba42@mail.com,+263730120274,69284 Garcia Islands Suite 479,,Chiredzi,MASVINGO,Zimbabwe,SINGLE,EMPLOYED,494.1,5929.2,GOOD,650,14,True,False,True,True
ZW-PH-7795206300,51-291391K10,Sandra,Matanga,1994-07-07,F,sandra.matanga971@outlook.com,+263734950969,75705 Hill Turnpike Apt. 165,Apt. 029,Bulawayo,BULAWAYO,Zimbabwe,DIVORCED,EMPLOYED,1963.75,23565.00,GOOD,650,3,True,False,True,True
ZW-PH-6059667956,81-879963D85,Sharon,Muromo,1952-10-19,F,sharon.muromo445@yahoo.com,+263734326043,21355 Herring Bypass Apt. 755,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,EMPLOYED,574.76,6897.12,GOOD,650,5,True,False,True,True
ZW-PH-7748398209,56-544783S05,Khulekani,Wallace,1989-02-15,M,khulekani.wallace602@outlook.com,+263717478047,285 Edwards Harbors,,Ruwa,HARARE,Zimbabwe,DIVORCED,SELF_EMPLOYED,1606.98,19283.76,GOOD,650,4,True,False,True,True
ZW-PH-3440117948,73-696801G10,Nothando,Moyo,2001-04-23,F,nothando.moyo89@yahoo.com,+263778266467,02786 Jose Green,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,SINGLE,EMPLOYED,1791.15,21493.80,FAIR,610,3,True,False,True,True
ZW-PH-1744556987,87-799820A43,Rumbidzai,Moyo,1967-09-29,F,rumbidzai.moyo22@mail.com,+263712681664,94731 Melissa Mission Apt. 715,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,WIDOWED,SELF_EMPLOYED,3724.83,44697.96,GOOD,700,3,True,False,True,True
ZW-PH-1254977758,58-114794H20,Angela,Contreras,1947-06-03,F,angela.contreras441@outlook.com,+263713261858,844 Jennifer Squares,Apt. 583,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,RETIRED,420.07,5040.84,FAIR,590,6,False,False,True,True
ZW-PH-1274627571,63-912457D13,Christopher,Gumede,1979-03-10,M,christopher.gumede518@outlook.com,+263771297084,23705 Mcdonald Plaza,,Mutare,MANICALAND,Zimbabwe,WIDOWED,SELF_EMPLOYED,3106.83,37281.96,GOOD,730,3,True,True,True,True
ZW-PH-5974257668,99-107669B99,Thandi,Anderson,1957-05-26,F,thandi.anderson922@outlook.com,+263784878733,46786 Morrow Cliffs,,Ruwa,MASHONALAND_EAST,Zimbabwe,MARRIED,RETIRED,184.82,2217.84,FAIR,590,0,True,False,True,True
ZW-PH-5032757968,71-710752Y34,Tapiwa,Sibanda,1973-11-16,M,tapiwa.sibanda306@mail.com,+263717825179,1778 Anderson Village,,Triangle,MASVINGO,Zimbabwe,MARRIED,SELF_EMPLOYED,4417.4,53008.8,GOOD,700,3,True,False,True,True
ZW-PH-5449556401,53-412064R53,James,Ngwenya,1993-03-09,M,james.ngwenya148@yahoo.com,+263785696974,68018 Kevin Estates,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,2092.54,25110.48,GOOD,680,8,True,True,True,True
ZW-PH-1676170663,87-493217A13,Tatenda,Mpofu,2000-10-22,M,tatenda.mpofu781@yahoo.com,+263714559747,358 Singleton Glen Apt. 842,Suite 981,Rusape,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,552.6,6631.2,FAIR,610,3,True,False,True,True
ZW-PH-5493105309,62-957957Q81,Daniel,Shaw,1979-12-14,M,daniel.shaw412@outlook.com,+263779228850,922 Kirby Port,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,SELF_EMPLOYED,3579.96,42959.52,GOOD,700,4,True,False,True,True
ZW-PH-5517615485,70-298025H47,Tawanda,Mpofu,1988-10-06,M,tawanda.mpofu276@gmail.com,+263739235006,10943 Montgomery Burgs,,Chipinge,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,2410.58,28926.96,GOOD,650,0,True,False,True,True
ZW-PH-6327429345,88-269828J07,Siyabonga,Mazibuko,1946-08-02,M,siyabonga.mazibuko906@outlook.com,+263713311524,844 Sanchez Valley Suite 471,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,RETIRED,414.55,4974.60,FAIR,590,0,True,False,True,True
ZW-PH-0637243297,92-419363Y89,Daniel,Moyo,2007-05-19,M,daniel.moyo197@outlook.com,+263714942029,76773 Lawson Island,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,STUDENT,166.74,2000.88,FAIR,550,0,True,False,True,True
ZW-PH-8415450709,66-988728A96,Sandra,Chipanga,1975-08-27,F,sandra.chipanga443@outlook.com,+263786804668,562 Robertson Coves Suite 371,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1899.27,22791.24,GOOD,650,4,True,False,True,True
ZW-PH-1993867080,51-485632D49,Sarah,Mpofu,1972-04-24,F,sarah.mpofu593@mail.com,+263718520540,3210 Dougherty Way Suite 325,,Bulawayo,BULAWAYO,Zimbabwe,WIDOWED,EMPLOYED,1785.96,21431.52,GOOD,650,2,False,False,True,True
ZW-PH-2703497387,89-639743G10,Tapiwa,Gwaze,1989-10-19,M,tapiwa.gwaze191@mail.com,+263715891534,27877 Jimenez Course Suite 873,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,1145.55,13746.60,GOOD,650,3,True,False,True,True
ZW-PH-2627937219,54-366953S53,Thandi,Moyo,1970-06-05,F,thandi.moyo710@yahoo.com,+263784147020,500 Simpson Ville,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,EMPLOYED,1366.35,16396.20,GOOD,650,1,True,False,True,True
ZW-PH-7181156346,61-351089A81,Anesu,Chikwanha,1980-01-26,M,anesu.chikwanha900@mail.com,+263713243315,8016 Nicole Stream Suite 650,Suite 098,Triangle,MASVINGO,Zimbabwe,MARRIED,UNEMPLOYED,18.0,216.0,FAIR,590,1,False,False,True,True
ZW-PH-2283385935,92-613873Q43,Christopher,Tshuma,1998-11-14,M,christopher.tshuma213@gmail.com,+263785494567,8416 Duran Harbors,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,EMPLOYED,844.17,10130.04,GOOD,650,3,True,False,True,True
ZW-PH-8627997790,51-126308Q50,Sandra,Gumbo,2005-09-02,F,sandra.gumbo764@outlook.com,+263789000213,16558 Fischer Flat,,Chiredzi,MASVINGO,Zimbabwe,SINGLE,STUDENT,100.91,1210.92,FAIR,550,3,True,False,True,True
ZW-PH-8834647530,64-577747K84,Angela,Morrison,1970-06-06,F,angela.morrison512@gmail.com,+263732453519,000 Jennifer Unions Suite 872,,Gokwe,MIDLANDS,Zimbabwe,SINGLE,SELF_EMPLOYED,4947.98,59375.76,GOOD,700,6,False,False,True,True
ZW-PH-3039391473,80-154801R18,Tinotenda,Obrien,1971-06-19,M,tinotenda.obrien59@mail.com,+263730193225,9526 Wheeler Parkways,Suite 947,Chinhoyi,MASHONALAND_WEST,Zimbabwe,DIVORCED,UNEMPLOYED,28.69,344.28,FAIR,590,0,True,False,True,True
ZW-PH-6436606081,75-623544B72,Khulekani,Matanga,1997-06-25,M,khulekani.matanga922@yahoo.com,+263733873884,5169 Robles Stream,Apt. 974,Bindura,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,666.84,8002.08,GOOD,650,20,True,False,True,True
ZW-PH-6744218611,66-200664K78,Joseph,Mutasa,1976-10-07,M,joseph.mutasa562@gmail.com,+263730271644,097 Alexandria Stravenue,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,WIDOWED,EMPLOYED,2489.23,29870.76,GOOD,680,2,True,True,True,True
ZW-PH-1413512591,94-300779L91,Lungile,Chikwanha,1986-02-01,M,lungile.chikwanha742@yahoo.com,+263714931628,30913 Scott Manor Apt. 636,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1752.6,21031.2,GOOD,650,8,True,False,True,True
ZW-PH-6009457570,69-749779S19,Tinotenda,Chipunza,2007-10-11,M,tinotenda.chipunza872@outlook.com,+263789669636,028 Ann Shore Suite 865,,Gokwe,MIDLANDS,Zimbabwe,SINGLE,STUDENT,66.03,792.36,FAIR,550,0,True,False,True,True
ZW-PH-8516049099,97-813707N62,Andrew,Zhou,1992-06-18,M,andrew.zhou623@yahoo.com,+263712732099,8585 Bishop Fields,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,SINGLE,EMPLOYED,1347.07,16164.84,GOOD,650,1,True,False,True,True
ZW-PH-3325437190,80-093145X41,Siyabonga,Mpofu,1961-09-12,M,siyabonga.mpofu264@yahoo.com,+263730387951,8434 Bush Spurs,Suite 575,Shurugwi,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,1337.89,16054.68,GOOD,650,3,True,False,True,True
ZW-PH-6912561107,62-797737U66,Nothando,Mpofu,1945-11-03,F,nothando.mpofu268@yahoo.com,+263739720866,1986 Cardenas Trail Apt. 404,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,MARRIED,RETIRED,791.02,9492.24,FAIR,590,0,True,False,False,True
ZW-PH-3711948101,55-157822X33,Daniel,Chiduku,1981-02-09,M,daniel.chiduku181@yahoo.com,+263778006567,7473 Maria Groves,,Makuti,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,895.11,10741.32,GOOD,650,1,False,False,True,True
ZW-PH-3369880848,53-296702Z06,Rumbidzai,Mawere,1952-06-20,F,rumbidzai.mawere964@yahoo.com,+263789434389,19933 Elizabeth Pines Apt. 301,Suite 571,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,RETIRED,351.96,4223.52,FAIR,590,3,True,False,True,False
ZW-PH-1155851736,90-308346M77,John,Nkomo,1960-01-03,M,john.nkomo622@outlook.com,+263784999897,82677 Katelyn Heights,,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,RETIRED,554.39,6652.68,FAIR,590,19,True,False,True,True
ZW-PH-7736588210,74-722481E96,Khulekani,Ndlovu,1965-08-05,M,khulekani.ndlovu933@mail.com,+263730689766,0193 Robin Extensions Suite 206,,Chimanimani,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1932.48,23189.76,GOOD,680,6,True,True,True,True
ZW-PH-3562856229,99-367562M08,Brian,Ndlovu,1985-02-27,M,brian.ndlovu614@gmail.com,+263781984461,40049 Sarah Isle Suite 788,,Kariba,MASHONALAND_WEST,Zimbabwe,DIVORCED,UNEMPLOYED,28.85,346.20,FAIR,620,9,True,True,True,True
ZW-PH-6544828163,85-344330X26,Thomas,Moyo,1962-01-14,M,thomas.moyo469@outlook.com,+263777503780,87431 Martin Mount Suite 205,Suite 932,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,2190.49,26285.88,GOOD,650,19,True,False,True,True
ZW-PH-4650552771,59-640246F63,Peter,Zhou,1955-02-14,M,peter.zhou125@gmail.com,+263717862631,8516 Jack Dam Suite 530,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,DIVORCED,RETIRED,781.39,9376.68,FAIR,620,5,True,True,False,True
ZW-PH-7012919620,54-557717V81,Rumbidzai,Madziva,1988-03-31,F,rumbidzai.madziva872@outlook.com,+263770430560,3745 Aguilar Ports Apt. 453,Apt. 174,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,SELF_EMPLOYED,2756.93,33083.16,GOOD,700,8,True,False,True,True
ZW-PH-6507961368,52-128962L27,Tariro,Chikwava,1971-08-29,F,tariro.chikwava963@mail.com,+263730239402,8414 Mendez Forges,,Chitungwiza,HARARE,Zimbabwe,MARRIED,EMPLOYED,2467.84,29614.08,GOOD,650,0,True,False,True,True
ZW-PH-2003718675,71-717209H31,Nkululeko,Zhou,2006-06-23,M,nkululeko.zhou565@outlook.com,+263711738457,2795 Miles Mountains,Apt. 391,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,STUDENT,81.04,972.48,FAIR,550,2,True,False,True,True
ZW-PH-0502980969,95-443429Q98,John,Mutamangira,1998-05-29,M,john.mutamangira968@yahoo.com,+263773894300,519 Bryan Plaza Apt. 982,,Gokwe,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,1891.47,22697.64,GOOD,650,6,True,False,True,True
